crown,lat,lon
,-37.8106601511802,144.950120818681
,-37.7874353288102,144.951380300642
,-37.7954357210527,144.917399278706
,-37.8132902960131,144.940750828603
,-37.7926039545892,144.931177871316
,-37.7937318770172,144.915270363531
,-37.7774764488213,144.938464994095
,-37.8000735174284,144.946118338945
,-37.8025329206089,144.930122378974
,-37.801945072278,144.947156817338
,-37.8211315010819,144.968807971353
,-37.7889324156388,144.95443698006
,-37.7925051467117,144.954992896213
,-37.8159117543126,144.976934571798
,-37.783234544388,144.94161466102
,-37.7899188923285,144.931633750559
,-37.8113827188413,144.936083831464
,-37.7977385863214,144.949791106999
,-37.8244013784898,144.971288526208
,-37.7903766684735,144.931601793371
,-37.777465195806,144.952036391039
,-37.7861999907277,144.954599991297
,-37.7915617231106,144.919737459517
,-37.7898081775079,144.946487911067
,-37.8012112258459,144.971744811109
,-37.8211367069838,144.965163823009
,-37.7925504809405,144.955642011748
,-37.8443067102105,144.980124891757
,-37.8130429268042,144.986133512846
,-37.8238515514084,144.958825852295
,-37.7829734448385,144.943139906973
,-37.7961848625255,144.966349875487
,-37.7909689115698,144.95113541705
,-37.7867948261981,144.943239708251
,-37.8160910913711,144.966977948728
,-37.8057023182678,144.94314285033
,-37.818953794413,144.943596492184
,-37.7972435642974,144.922634293631
,-37.824893488821,144.944271312752
,-37.7809904099032,144.953238142287
,-37.814352082553,144.975817458151
,-37.8122560454029,144.977916181129
,-37.796315473336,144.925728861252
,-37.8082158618536,144.955613592334
,-37.7953928874121,144.91461212129
,-37.8031512938865,144.965372153152
,-37.797293713784,144.922493767882
,-37.7820294723319,144.944121217686
,-37.7892896765478,144.923219324176
,-37.7760800702413,144.939788444108
,-37.8142369581936,144.960346606587
,-37.7816464988382,144.942945972331
,-37.787933712031,144.950175353314
,-37.8207032153156,144.923620980958
,-37.7883007343593,144.94881765733
,-37.7813174085388,144.940688307149
,-37.7929480233862,144.952391473274
,-37.8101560187961,144.957515160071
,-37.7913300466691,144.923879997503
,-37.7801628841292,144.96114796246
,-37.7945424018675,144.953050755294
,-37.8235624671283,144.959372437527
,-37.7895504210565,144.947815482942
,-37.7982814305413,144.926059093308
,-37.8138291478281,144.943310570211
,-37.780640930575,144.948741602995
,-37.8333782133342,144.980185642852
,-37.7784238920781,144.957726084982
,-37.7892683775845,144.947367017881
,-37.8417569929612,144.97915729132
,-37.8300032162372,144.966260953312
,-37.7841117340411,144.948566041964
,-37.7944321457738,144.917509682673
,-37.8414268881552,144.985045187707
,-37.8338670497203,144.974135408988
,-37.7915814845589,144.955961024724
,-37.7906820341334,144.944467249088
,-37.7895734036118,144.948658799814
,-37.7946469222357,144.951645235598
,-37.7819319080139,144.947781655383
,-37.8168521369779,144.958134992937
,-37.7883635653591,144.949325894345
,-37.7953475587377,144.920840274015
,-37.8306043012608,144.985603146783
,-37.8290872841406,144.911843527643
,-37.8078445545692,144.918529542978
,-37.7796842393881,144.962172203626
,-37.8229374231167,144.92115090881
,-37.7961153781558,144.964607392721
,-37.8291370538619,144.972376576432
,-37.787331966771,144.949169435342
,-37.7914771534333,144.946343018616
,-37.8026571368248,144.947030224888
,-37.825879417181,144.97693550296
,-37.805927608595,144.970833191596
,-37.806652253264,144.949333330922
,-37.7828192016605,144.948686601376
,-37.8023944379656,144.948374291994
,-37.8024729174803,144.924358367769
,-37.7816599787575,144.957110050099
,-37.7914670970519,144.922703550142
,-37.786041406848,144.943062224018
,-37.799939204562,144.91201327264
,-37.8211874880124,144.917456400393
,-37.7896694449354,144.949381884985
,-37.8060745461888,144.973227233278
,-37.8021697237025,144.930592727599
,-37.7875534042593,144.953480847062
,-37.8219732706446,144.984375951552
,-37.8199104505622,144.945401562743
,-37.8248762071922,144.905865924144
,-37.7970494538814,144.92101560143
,-37.7896978062434,144.950322600583
,-37.8019256699965,144.948168744776
,-37.8324173662022,144.974745111508
,-37.8407578852394,144.97749525442
,-37.8002197848773,144.911543245392
,-37.779748199417,144.958496802967
,-37.7917274828099,144.946166315015
,-37.8353962287941,144.976507702292
,-37.8031287523714,144.961864243967
,-37.7865665263931,144.946667244835
,-37.8223963707153,144.936668964424
,-37.8309350030685,144.9762322649
,-37.8200904784729,144.95180857529
,-37.8332039726314,144.978366500919
,-37.7966451715033,144.974836669614
,-37.8067382124378,144.908856818475
,-37.7899349200197,144.946443521489
,-37.786672093184,144.943849138706
,-37.7929149959261,144.952497770506
,-37.7940895291106,144.914485242337
,-37.7826136905531,144.944492106553
,-37.8256973765983,144.980830569132
,-37.827096697505,144.984357998011
,-37.7886518653205,144.943254305108
,-37.7819334523744,144.955980922032
,-37.8170491784552,144.989232344234
,-37.8242842481497,144.977575634626
,-37.7914707760039,144.922697542028
,-37.7819121640904,144.945331109001
,-37.8394801074743,144.98259481641
,-37.8004576862611,144.946237056814
,-37.7831550304007,144.960463710066
,-37.8126785611418,144.973316423476
,-37.787077448491,144.952591687123
,-37.7911288769234,144.947606012601
,-37.7790876425197,144.954393904291
,-37.79240091797,144.957326611547
,-37.800327459577296,144.942921946397
,-37.7983109639688,144.93360883385
,-37.7969024353648,144.938941927693
,-37.78128788549,144.962547023216
,-37.8038742109061,144.960365521912
,-37.7882650934954,144.952455911927
,-37.8188436966153,144.967179385465
,-37.7832777264701,144.940713377135
,-37.7819364453535,144.940163693461
,-37.7923083581699,144.921366321084
,-37.7850424140413,144.954972898224
,-37.800460783308,144.960623426954
,-37.8098893721353,144.983776140819
,-37.8327232393358,144.984744921217
,-37.8153932677695,144.979472505657
,-37.7951975769711,144.952377966682
,-37.8196587550357,144.945840687165
,-37.7923662653045,144.955968240265
,-37.8433415396577,144.981595246455
,-37.8021565209125,144.913629355034
,-37.7875702357356,144.951354431865
,-37.8481539558013,144.982670952665
,-37.8153785222207,144.979836871688
,-37.7822076732635,144.94507357977199
,-37.7899395530297,144.956501952165
,-37.8264797517002,144.959632685934
,-37.8072446378334,144.953567928792
,-37.8096373306515,144.97751850769
,-37.7816571248259,144.960351261239
,-37.8185067611928,144.946345545687
,-37.7880971034392,144.924208157249
,-37.79011209886,144.934616846667
,-37.7861984004056,144.942268234782
,-37.8311939883272,144.97623677735
,-37.7901067175471,144.959687974645
,-37.7807539437617,144.948793660521
,-37.8256974902701,144.976475228169
,-37.8240559381806,144.942114958442
,-37.7876461970074,144.944232406453
,-37.7926759329875,144.957268047804
,-37.7823905031887,144.953498710663
,-37.789708650006,144.946847575582
,-37.809596693706,144.976170874705
,-37.8255693656815,144.973181130928
,-37.7908733598207,144.949735720903
,-37.8012340199872,144.972571353648
,-37.8309634932329,144.974964730291
,-37.8032136553304,144.92751381301
,-37.8193338768801,144.974947265177
,-37.8352105282698,144.97800436039
,-37.7809620753316,144.951888096983
,-37.8100786947653,144.957748783729
,-37.7968412589766,144.946867016616
,-37.8370971974851,144.979052212435
,-37.7982664648392,144.934118411874
,-37.8316937792344,144.975272333544
,-37.7951495311235,144.95225800565
,-37.8027056947839,144.971082999817
,-37.8196394318955,144.989416749608
,-37.8183833257533,144.95400804908
,-37.8147913355527,144.942155524917
,-37.8055978132972,144.945669068132
,-37.8195121772308,144.975107229966
,-37.8187800223646,144.975539954474
,-37.8384755184818,144.982071412904
,-37.7967992922704,144.916294246465
,-37.7890992188748,144.954089100189
,-37.7966196859864,144.964738235668
,-37.7949541998182,144.927676184505
,-37.7954012390466,144.91735527537
,-37.7974571029893,144.945496567132
,-37.7996907737743,144.916232181917
,-37.7850573790048,144.944015165362
,-37.8398997595484,144.97862697217
,-37.7951516416092,144.952441582362
,-37.8081481219308,144.949225158901
,-37.8402922147516,144.979225000005
,-37.7997022952029,144.927143369592
,-37.7908149292236,144.958407309647
,-37.7890966240772,144.950824551535
,-37.7874859170414,144.946094127222
,-37.824247255709,144.960354592001
,-37.8032327568328,144.965168543897
,-37.7833032610067,144.945509003485
,-37.7903256746297,144.945332896092
,-37.7946694687075,144.951620310035
,-37.7978065340399,144.919689129217
,-37.7944795390569,144.915125561142
,-37.835793298392,144.985809926163
,-37.7953702910303,144.951852158861
,-37.7926310098509,144.954830212547
,-37.823456933123,144.926608153728
,-37.8033311012621,144.943429095054
,-37.828626489402,144.965947793251
,-37.8146330120818,144.979733830008
,-37.7929641810954,144.931636036649
,-37.793568032912,144.950842279158
,-37.7821608765319,144.94349216962
,-37.789835248922,144.945187956252
,-37.7892114177503,144.957448404283
,-37.8403043530547,144.979333644683
,-37.8418744245191,144.98428265863
,-37.83434248411,144.983493012801
,-37.7889351171543,144.936706676828
,-37.8118498789399,144.983307289948
,-37.7899825671071,144.94826729401
,-37.8223326625626,144.970949936651
,-37.7804797622834,144.950199178181
,-37.8228756305161,144.974886697385
,-37.8060453808297,144.955125761283
,-37.8141546981379,144.988230935204
,-37.8266908809596,144.972082245343
,-37.7835125363065,144.941103025543
,-37.7914503304821,144.93168404732
,-37.784576764664,144.944721587662
,-37.7954059831618,144.926193003812
,-37.7880895594237,144.953229293664
,-37.7831521690036,144.963615967489
,-37.8085999696829,144.923550040186
,-37.820714904356,144.922710117815
,-37.7914155468326,144.94629328207
,-37.8157924686009,144.978562952073
,-37.8046734294753,144.943781661933
,-37.7954752641845,144.931649242508
,-37.7907650223492,144.924044234124
,-37.7976063952375,144.916865528474
,-37.7947222565085,144.9237785594
,-37.7914826415118,144.922675406347
,-37.7855521661007,144.956720128948
,-37.8180050967208,144.949723266134
,-37.8419172612619,144.981307824703
,-37.7947672167959,144.91440928837
,-37.7842366378843,144.956009326214
,-37.788718987215,144.947990877679
,-37.7794153669973,144.960742609513
,-37.8249470768703,144.973603636053
,-37.7937983107344,144.926680401756
,-37.7798334213611,144.940321312978
,-37.8070141417671,144.962539213303
,-37.8376315310514,144.976194811148
,-37.7904230715739,144.948014365775
,-37.7820628435323,144.950141134559
,-37.7876288800945,144.944025083365
,-37.8212376697783,144.974390025486
,-37.8116768070158,144.985183981464
,-37.7825806851126,144.945260363757
,-37.8169800245898,144.978908500465
,-37.8228446243947,144.940308392269
,-37.8187693749174,144.972271238542
,-37.7779007278465,144.95064737238
,-37.7826685272017,144.960637979323
,-37.7948119316134,144.951360513689
,-37.7815999806342,144.95174592948
,-37.823133868835,144.972889216469
,-37.7940796564475,144.917323912117
,-37.7941091448284,144.917218038182
,-37.796656456532,144.947034080578
,-37.7818981751419,144.942341067739
,-37.8217880667514,144.95251598886
,-37.8019911361554,144.970449378862
,-37.7844828154198,144.959953026215
,-37.8291507855091,144.911831625427
,-37.8051851951438,144.966167051681
,-37.8505182603414,144.983664143434
,-37.7958141073158,144.922975628964
,-37.7987264820763,144.926722274405
,-37.8152777695429,144.958586298219
,-37.7843353390829,144.955802900384
,-37.7890879514204,144.954021504504
,-37.7925710760618,144.957982284372
,-37.8183414127949,144.9737530632
,-37.7987852821345,144.926397181896
,-37.7945296381343,144.9145500886
,-37.784606802967,144.956458887812
,-37.7849020329767,144.944031620489
,-37.7977100323607,144.937858860022
,-37.8091389492928,144.98187113681
,-37.7950196800927,144.970484489699
,-37.8196274870624,144.958046809571
,-37.8157289709053,144.967007649522
,-37.7852372620921,144.943948522353
,-37.7783700271045,144.949910029219
,-37.7876616382428,144.944229026116
,-37.7809725228325,144.95303857204
,-37.8067804815015,144.972486336189
,-37.829976670897,144.965074137339
,-37.8011135986337,144.915415575795
,-37.7950570743562,144.965814566709
,-37.7876017360217,144.950269578865
,-37.8182835911132,144.962777265628
,-37.7950613605222,144.917836794687
,-37.7865502582136,144.959534393331
,-37.7903398233125,144.948062092035
,-37.7849556664402,144.946212100891
,-37.7911739591898,144.946506194863
,-37.7907036866871,144.944561583727
,-37.7872818275071,144.944819694686
,-37.8419936869699,144.977942408138
,-37.8238623638727,144.971271590171
,-37.7943158119297,144.953059167356
,-37.7967920401329,144.91625617814
,-37.8378880021118,144.978303047212
,-37.7893035844362,144.948316963136
,-37.8320904944283,144.976699151124
,-37.8018464732482,144.958644076288
,-37.8190021909415,144.974111243563
,-37.7913156550101,144.922384262729
,-37.7966068563016,144.954531132049
,-37.8265072379169,144.973150810861
,-37.8099293103551,144.980227574259
,-37.8368608879577,144.980185187221
,-37.7918220171528,144.95587842384
,-37.7843646260805,144.95573532671
,-37.7859882024363,144.956624090813
,-37.788067162416,144.944523020941
,-37.7949517957738,144.916660732887
,-37.7959810957095,144.968672907309
,-37.8033094553865,144.909217832879
,-37.8351407426083,144.978700300054
,-37.8043238846815,144.967964794669
,-37.784366987536,144.944985949532
,-37.7819982098635,144.953964960996
,-37.7884655478281,144.953432515751
,-37.7984651078096,144.926679384967
,-37.8004377289408,144.950082746237
,-37.8190709686186,144.975741828531
,-37.8206993373889,144.975507846524
,-37.7892599621016,144.955675589506
,-37.7800597343932,144.960910541441
,-37.794857890224,144.95524429603
,-37.8021262566987,144.963545244796
,-37.8175419429724,144.978653250424
,-37.8261155493446,144.974096337131
,-37.7867306156259,144.959775500441
,-37.8019362739929,144.942655836359
,-37.7821921138668,144.954030693033
,-37.7956025344359,144.916564090849
,-37.8012865069269,144.96246493113
,-37.8229671413075,144.910606525647
,-37.8049101242505,144.95652481077
,-37.7895747814219,144.948106762988
,-37.8165923764312,144.988705032094
,-37.8024284601113,144.930229217515
,-37.7920313906522,144.961016378879
,-37.7980096495814,144.923620416025
,-37.7778004107043,144.941102233735
,-37.8171827483487,144.97797179602
,-37.8130032472118,144.989285326858
,-37.7853837801115,144.943472887873
,-37.8133079987871,144.957272669921
,-37.7917112857759,144.957386032703
,-37.8282167175487,144.901759957889
,-37.8284506529138,144.973775582421
,-37.8166780782464,144.976392232045
,-37.8073133729494,144.954899620003
,-37.7835090923459,144.947261242508
,-37.8114821200103,144.982024519777
,-37.8062905953434,144.965249870767
,-37.7867332489677,144.952356141335
,-37.7876617762618,144.95223943976401
,-37.7837180428948,144.944608552898
,-37.7818182380615,144.940515670725
,-37.8057780417438,144.946330001332
,-37.8116391782602,144.981718545581
,-37.7809400489625,144.95173564844
,-37.8379633632449,144.97972172313
,-37.7881420201999,144.951851111384
,-37.8405651689117,144.978746644776
,-37.8357302920397,144.978479904332
,-37.8389703272752,144.977391021019
,-37.8078331069933,144.961954570841
,-37.8039356608251,144.944392052437
,-37.7994148149119,144.955599156522
,-37.7864911329808,144.949581483446
,-37.8120540297556,144.971002604173
,-37.7898673978162,144.946256091388
,-37.7963548354136,144.95808012976
,-37.8198399443695,144.962216214563
,-37.8269488138774,144.984558007332
,-37.8275465545686,144.988156194542
,-37.8283126798056,144.965487629914
,-37.8192414620536,144.953242871122
,-37.8281424829986,144.985014305901
,-37.7791613301875,144.960498325291
,-37.7898600902248,144.950223182254
,-37.787297840645,144.951895087067
,-37.7957742494495,144.957666836042
,-37.79019616728,144.948035746443
,-37.8117334073273,144.987012738827
,-37.7897236612602,144.944365603377
,-37.7903936279227,144.944656593788
,-37.7904437298494,144.948036278715
,-37.7867952739489,144.942904148899
,-37.8070799646533,144.953529994805
,-37.8112889120189,144.948129462386
,-37.8238423946449,144.977139847907
,-37.775588196437504,144.940174267515
,-37.8312389767504,144.971687299478
,-37.8154589640958,144.979288732189
,-37.7897838312038,144.925686356979
,-37.7866186233794,144.946295623075
,-37.8172987932436,144.981210650988
,-37.8124383177908,144.981911585861
,-37.8238092944617,144.978707201703
,-37.7844697445831,144.94471353838
,-37.8071115507482,144.963653632247
,-37.7958114164159,144.93664857801
,-37.7901206589623,144.943267856577
,-37.8174169810166,144.959589860041
,-37.8184000504324,144.971547936004
,-37.807433867731,144.91469798008
,-37.7837543800703,144.944568372232
,-37.7840196430031,144.945387084857
,-37.7804251335966,144.950224077168
,-37.8255491903485,144.977179926354
,-37.7783341119057,144.957626029781
,-37.8154393658924,144.98124063331
,-37.8104764988615,144.970928226255
,-37.8138848100367,144.94646875169
,-37.8196219207264,144.956546837124
,-37.7949671219351,144.951464567447
,-37.8207794344039,144.94313991205
,-37.7850955713262,144.943513466377
,-37.8136395378223,144.973973979095
,-37.7896984999442,144.950455670034
,-37.8160176091639,144.978574986099
,-37.7938433416484,144.954263373252
,-37.7950638069087,144.926326017641
,-37.8204341986301,144.96367059030499
,-37.7801766616264,144.940000793082
,-37.7901413421647,144.946224318293
,-37.7897741667879,144.950262235699
,-37.8412887187045,144.978961663992
,-37.8152922228012,144.981383684108
,-37.793346698126,144.970330970253
,-37.7967045709266,144.923053124581
,-37.802836039729,144.924140810447
,-37.7927273639656,144.947387687397
,-37.7926223493549,144.948327360861
,-37.7876801887672,144.944692946404
,-37.7776699829043,144.949629969245
,-37.7797313942796,144.957912071377
,-37.7880499502535,144.949584384034
,-37.8136734347669,144.962771327571
,-37.795157967349,144.9523907576
,-37.7775488754042,144.94007045333
,-37.7924924797081,144.955400021753
,-37.8122700925334,144.981119205132
,-37.7992152803982,144.954306195059
,-37.8245095606459,144.976616857561
,-37.7773650965998,144.951395052762
,-37.8204351931351,144.940500795352
,-37.7895957689421,144.944018825814
,-37.7927607870626,144.948716340346
,-37.7966390918163,144.973624043989
,-37.791592174754,144.957465398229
,-37.8122539265893,144.980638924275
,-37.7902885422188,144.926016888125
,-37.79637100596,144.946137195041
,-37.7864853774252,144.943978653388
,-37.781899772658,144.959854643646
,-37.8053986511695,144.908492988242
,-37.7904704049995,144.944346610663
,-37.7779289352555,144.941716771994
,-37.7804801767243,144.948768415162
,-37.8143523820504,144.987543315254
,-37.7963440429684,144.969971488279
,-37.8391500333253,144.980357393743
,-37.782052689105,144.949366242617
,-37.8008599000978,144.957346852433
,-37.7919870812087,144.949624532422
,-37.7841895508708,144.955560176669
,-37.8024301276086,144.97001178949
,-37.7902193555784,144.94489501095
,-37.8016050999351,144.945164698157
,-37.7819042798988,144.944941187394
,-37.7929446361258,144.950808174046
,-37.8001931510027,144.952429338226
,-37.789836116824,144.956435532064
,-37.805645572372,144.942809133264
,-37.7955434191203,144.932892814147
,-37.7836701688577,144.955734818975
,-37.7902830242399,144.948158938307
,-37.7958033097914,144.916120654538
,-37.8413266722359,144.980711199707
,-37.7967874355756,144.946974238356
,-37.7819060063946,144.95684541505
,-37.7872596777639,144.949132371679
,-37.8242355121153,144.906997972952
,-37.7951415462375,144.95246218928
,-37.8252522069249,144.905107964106
,-37.8123788678367,144.945208834863
,-37.7883689608127,144.952230817947
,-37.7813143089855,144.940511037733
,-37.7818288906039,144.94447865076
,-37.8021843762973,144.930580393159
,-37.8139856398037,144.946607609398
,-37.7981900090503,144.923739951025
,-37.7905323434247,144.96023940188
,-37.7869981897174,144.952174410914
,-37.8205657590011,144.972809070014
,-37.7855305791082,144.962585158858
,-37.7910987966588,144.922234081034
,-37.7825947469902,144.948129506058
,-37.8006381709101,144.953591740711
,-37.7886223683147,144.957279870519
,-37.8110663099933,144.958420147004
,-37.7953460660253,144.954523435433
,-37.7808302451833,144.951489792858
,-37.8186762034755,144.970164091904
,-37.802199602642,144.915313941797
,-37.8294930744674,144.969075536327
,-37.7801399821642,144.961090003903
,-37.7819009539009,144.943661175617
,-37.7815759239259,144.960017969314
,-37.8038818845768,144.960225836062
,-37.7934279546382,144.970407672662
,-37.7877373856854,144.944020145485
,-37.7951586896329,144.914567262577
,-37.8414421932644,144.983712719944
,-37.7901596092876,144.93392430061
,-37.7944547042626,144.952827069653
,-37.7952922865192,144.973970199725
,-37.7898554881944,144.950284970929
,-37.7892740130865,144.925035291629
,-37.8283298579928,144.971878764364
,-37.7824868377034,144.954235236866
,-37.8306694032975,144.911865614711
,-37.7998803895962,144.946645099623
,-37.8024634862118,144.91317822522
,-37.811393925184,144.967303655495
,-37.7965856217542,144.92730908428
,-37.7794882711594,144.941063574229
,-37.7848326174141,144.944443230076
,-37.7852688035145,144.943793674443
,-37.7948879666369,144.965848391614
,-37.7790559542691,144.961506624794
,-37.7936169732312,144.957882963606
,-37.7992918284695,144.950649122233
,-37.789568605136,144.950267235042
,-37.7978280835054,144.973690698269
,-37.8146929544544,144.941656962053
,-37.7931251933106,144.922107469045
,-37.789727664127,144.944946108285
,-37.7833671925279,144.948561535959
,-37.7783563012829,144.954428258471
,-37.7897882135491,144.944806118371
,-37.788901176229,144.928889224551
,-37.7881326070002,144.926914518112
,-37.7819101747005,144.949301941145
,-37.7916128725035,144.957552042225
,-37.850504502571,144.983571210969
,-37.8282461274468,144.973599959242
,-37.8265727757931,144.959197255841
,-37.8132437039319,144.985869745118
,-37.8006357368414,144.973383413209
,-37.8322823894193,144.975961951449
,-37.7870738036976,144.944699073991
,-37.8120407484901,144.963092803224
,-37.7955718458446,144.923587377204
,-37.811438422489,144.986531401499
,-37.7877488914019,144.95006724751
,-37.7814321323657,144.954107514158
,-37.8011891125015,144.960321500994
,-37.8057392264626,144.945980110258
,-37.8200255382937,144.948037489483
,-37.7882589391932,144.925445002547
,-37.7870625204811,144.94118947358
,-37.8320441371463,144.974522051575
,-37.7897846078541,144.946640162088
,-37.7791621292226,144.960861974768
,-37.7819866349985,144.941384950998
,-37.8089543637389,144.953729610292
,-37.7911343890619,144.947549989043
,-37.8208144840767,144.97431184756
,-37.7944372522919,144.956190981768
,-37.8339203269151,144.974199285952
,-37.8111501908217,144.986418712426
,-37.8229530163575,144.988949530745
,-37.8318711542218,144.975949784365
,-37.7832526444467,144.940459160804
,-37.7938710321446,144.952968214945
,-37.7968894132591,144.955156024894
,-37.7795889020102,144.947867693031
,-37.8298902921951,144.966594457549
,-37.8299292937433,144.900541859919
,-37.7973907794217,144.931309506761
,-37.7899950044508,144.921476237079
,-37.8038331226322,144.947451404979
,-37.7917629339514,144.948401896557
,-37.8111853335302,144.99039603652
,-37.812565989084,144.972823444292
,-37.7873862239985,144.943283607147
,-37.8096842693866,144.986847235984
,-37.7952191159156,144.928832253862
,-37.7904175588518,144.959741426618
,-37.7960476185702,144.946553174295
,-37.7808641252141,144.940693962107
,-37.8313379229997,144.984201103157
,-37.8185610911487,144.974049917452
,-37.79512954238,144.924317945099
,-37.799941483617,144.944939934264
,-37.7817483986108,144.953866139951
,-37.7943812028304,144.914798764814
,-37.8238634920331,144.958994801306
,-37.7932633805493,144.951916706508
,-37.8019563334892,144.953737645925
,-37.7956752504651,144.945777950052
,-37.8159721310158,144.978004716995
,-37.8042995482098,144.950772040662
,-37.7803773830296,144.954802298422
,-37.8413316173825,144.985160053695
,-37.8164926094808,144.980407208141
,-37.7949127180968,144.93365969361
,-37.7903743631856,144.944198240678
,-37.7796234568971,144.948951284494
,-37.8233260803765,144.908617128673
,-37.7795764649964,144.960267098248
,-37.8011010811583,144.966987796608
,-37.7878684689072,144.94940930393
,-37.7959704853213,144.951609243724
,-37.7961617880132,144.925778018929
,-37.7902402319126,144.948061440528
,-37.8188888566508,144.975580263214
,-37.7933410531737,144.932385369728
,-37.832926474575,144.97616727771
,-37.7928014362165,144.95162648111
,-37.8194918129744,144.944629769313
,-37.8124211566898,144.970865898013
